word;phon
painful;ˈpeɪnfəl
hunter;ˈhəntər
modification;ˌmɑdəfəˈkeɪʃən
abstract;ˈæbˌstrækt
bureau;ˈbjʊroʊ
installation;ˌɪnstəˈleɪʃən
apartment;əˈpɑrtmənt
hopefully;ˈhoʊpfəli
isolation;ˌaɪsəˈleɪʃən
administer;ədˈmɪnɪstər
confused;kənfˈjuzd
copper;ˈkɑpər
polytechnic;ˌpɑˌliˈtɛknɪk
rod;rɑd
dean;din
diagnosis;ˌdaɪəgˈnoʊsəs
successive;səkˈsɛsɪv
heel;hil
heading;ˈhɛdɪŋ
norm;nɔrm
realistic;ˌriəˈlɪstɪk
allege;əˈlɛʤ
beg;bɛg
compromise;ˈkɑmprəˌmaɪz
residence;ˈrɛzɪdəns
coloured;ˈkələrd
fade;feɪd
whisky;ˈwɪski
dialogue;ˈdaɪəˌlɔg
sculpture;ˈskəlpʧər
breed;brid
defender;dɪˈfɛndər
desperately;ˈdɛspərətli
inn;ɪn
intelligent;ˌɪnˈtɛləʤənt
musician;mjuˈzɪʃən
cupboard;ˈkəbərd
physics;ˈfɪzɪks
subsidy;ˈsəbsɪdi
champagne;ʃæmˈpeɪn
shower;ʃaʊər
speculation;ˌspɛkjəˈleɪʃən
pet;pɛt
palm;pɑm
directory;dɪˈrɛktəri
envisage;ɛnˈvɪzɪʤ
suicide;ˈsuɪˌsaɪd
sensation;sɛnˈseɪʃən
collector;kəˈlɛktər
shame;ʃeɪm
capability;ˌkeɪpəˈbɪləti
ingredient;ˌɪnˈgridiənt
stance;stæns
genetic;ʤəˈnɛtɪk
bean;bin
amazing;əˈmeɪzɪŋ
twentieth;tˈwɛnˌtiɛθ
hungry;ˈhəŋgri
timing;ˈtaɪmɪŋ
autonomy;əˈtɑnəmi
delegation;ˌdɛləˈgeɪʃən
invent;ˌɪnˈvɛnt
update;ˈəpˌdeɪt
nasty;ˈnæsti
reign;reɪn
unnecessary;ənˈnɛsəˌsɛri
trainer;ˈtreɪnər
tactic;ˈtæktɪk
influential;ˌɪnfluˈɛnʃəl
flying;flaɪɪŋ
entity;ˈɛntɪti
assign;əˈsaɪn
exhibit;ɪgˈzɪbɪt
fantasy;ˈfænəsi
sin;sɪn
cater;ˈkeɪtər
clash;klæʃ
consensus;kənˈsɛnsəs
concession;kənˈsɛʃən
midnight;ˈmɪdˌnaɪt
resemble;rɪˈzɛmbəl
tutor;ˈtutər
diagram;ˈdaɪəˌgræm
opt;ɑpt
organism;ˈɔrgəˌnɪzəm
grave;greɪv
shit;ʃɪt
hip;hɪp
twist;twɪst
disclose;dɪˈskloʊz
insert;ˌɪnˈsərt
locally;ˈloʊkəli
skilled;skɪld
fool;ful
ambulance;ˈæmbjələns
forth;fɔrθ
hunting;ˈhəntɪŋ
crack;kræk
killer;ˈkɪlər
regulate;ˈrɛgjəˌleɪt
jet;ʤɛt
liberation;ˌlɪˌbərˈeɪʃən
scholar;ˈskɑlər
intensive;ˌɪnˈtɛnsɪv
giant;ʤaɪənt
offender;əˈfɛndər
tropical;ˈtrɑpɪkəl
trader;ˈtreɪdər
parallel;ˈpɛrəˌlɛl
ridiculous;rɪˈdɪkjələs
concede;kənˈsid
forever;fərˈɛvər
pregnancy;ˈprɛgnənsi
radiation;ˌreɪdiˈeɪʃən
wool;wʊl
decent;ˈdisənt
isolate;ˈaɪsəˌleɪt
resume;ˈrɛzəˌmeɪ
subtle;ˈsətəl
teenager;ˈtiˌneɪʤər
rider;ˈraɪdər
thesis;ˈθiˌsɪs
faint;feɪnt
glory;ˈglɔri
eagle;ˈigəl
riot;raɪət
accent;ˈækˌsɛnt
bastard;ˈbæstərd
preliminary;prɪˈlɪməˌnɛri
marvellous;ˈmɑrvələs
bonus;ˈboʊnəs
partial;ˈpɑrʃəl
subsidiary;səbˈsɪdiˌɛri
incidence;ˈɪnsɪdəns
conceive;kənˈsiv
Easter;ˈistər
lesser;ˈlɛsər
nest;nɛst
persist;pərˈsɪst
alleged;əˈlɛʤd
swimming;sˈwɪmɪŋ
horizon;hərˈaɪzən
auditor;ˈɔdɪtər
Christianity;ˌkrɪsʧiˈænɪti
Commonwealth;ˈkɑmənˌwɛlθ
redundancy;rɪˈdəndənsi
officially;əˈfɪʃəli
lung;ləŋ
inherit;ˌɪnˈhɛrət
separately;ˈsɛpərətli
correlation;ˌkɔrəˈleɪʃən
dull;dəl
occupational;ɑkjəˈpeɪʃənəl
clay;kleɪ
fetch;fɛʧ
instruct;ˌɪnˈstrəkt
vertical;ˈvərtɪkəl
motivation;ˌmoʊtəˈveɪʃən
assignment;əˈsaɪnmənt
boost;bust
incur;ˌɪnˈkər
truck;trək
divorce;dɪˈvɔrs
dot;dɑt
tune;tun
crazy;ˈkreɪzi
facilitate;fəˈsɪləˌteɪt
seventeen;ˈsɛvənˈtin
severely;səˈvɪrli
striker;ˈstraɪkər
backwards;ˈbækwərdz
progressive;prəˈgrɛsɪv
simultaneously;ˌsaɪməlˈteɪniəsli
spin;spɪn
continental;ˌkɑntəˈnɛnəl
integrated;ˈɪnəˌgreɪtɪd
organiser;organiser*
plead;plid
extract;ˈɛkˌstrækt
neat;nit
alternatively;ɔlˈtərnətɪvli
excessive;ɪkˈsɛsɪv
sphere;sfɪr
sword;sɔrd
exceptional;ɪkˈsɛpʃənəl
bye;baɪ
engagement;ɛnˈgeɪʤmənt
interfere;ˌɪnərˈfɪr
cave;keɪv
casualty;ˈkæʒəwəlti
damp;dæmp
elegant;ˈɛləgənt
frown;fraʊn
pavement;ˈpeɪvmənt
steep;stip
casual;ˈkæʒəwəl
lighting;ˈlaɪtɪŋ
flavour;flavour*
basket;ˈbæskət
combined;kəmˈbaɪnd
happily;ˈhæpəli
instinct;ˈɪnstɪŋkt
parameter;pərˈæmətər
scandal;ˈskændəl
brave;breɪv
constituent;kənˈstɪʧuənt
firstly;ˈfərstli
remainder;rɪˈmeɪndər
striking;ˈstraɪkɪŋ
liver;ˈlɪvər
sooner;ˈsunər
substantially;səbˈstænʃəli
translation;trænzˈleɪʃən
boom;bum
concrete;ˈkɑnkrit
intensity;ˌɪnˈtɛnsɪti
mild;maɪld
rating;ˈreɪtɪŋ
accuracy;ˈækjərəsi
ace;eɪs
interim;ˈɪnərəm
tray;treɪ
compulsory;kəmˈpəlsəri
fancy;ˈfænsi
envelope;ˈɛnvəˌloʊp
venue;ˈvɛnju
contest;ˈkɑntɛst
supervision;ˌsupərˈvɪʒən
criticize;ˈkrɪtɪˌsaɪz
rescue;ˈrɛskju
chronic;ˈkrɑnɪk
nightmare;ˈnaɪtˌmɛr
regret;rɪˈgrɛt
lonely;ˈloʊnli
advocate;ˈædvəˌkeɪt
doorway;ˈdɔrˌweɪ
packet;ˈpækɪt
photographer;fəˈtɑgrəfər
matrix;ˈmeɪtrɪks
payable;ˈpeɪəbəl
systematic;ˌsɪstəˈmætɪk
Brazil;brəˈzɪl
sensitivity;ˌsɛnsɪˈtɪvɪti
counterpart;ˈkaʊntərˌpɑrt
hook;hʊk
intervene;ˌɪntərˈvin
fighter;ˈfaɪtər
politically;ˈplɪtɪkli
pint;paɪnt
orchestra;ˈɔrkəstrə
carer;ˈkɛrər
relevance;ˈrɛləvəns
exclusively;ɪkˈsklusɪvli
safely;ˈseɪfli
republican;rɪˈpəblɪkən
similarity;ˌsɪməˈlɛrəti
delicate;ˈdɛləkət
harsh;hɑrʃ
knight;naɪt
ours;ɑrz
monster;ˈmɑnstər
questionnaire;kˌwɛsʧəˈnɛr
archbishop;ˈɑrʧˈbɪʃəp
jaw;ʤɔ
monitoring;ˈmɑnətərɪŋ
descend;dɪˈsɛnd
strand;strænd
Sweden;sˈwidən
horn;hɔrn
forecast;ˈfɔrˌkæst
magic;ˈmæʤɪk
diamond;ˈdaɪmənd
edit;ˈɛdət
neighbourhood;ˈneɪbərˌhʊd
panic;ˈpænɪk
estimated;ˈɛstəˌmeɪtɪd
midlands;ˈmɪˌdlændz
starting;ˈstɑrtɪŋ
equilibrium;ˌikwəˈlɪbriəm
fierce;fɪrs
rice;raɪs
upset;ˈəpˌsɛt
guilt;gɪlt
sterling;ˈstərlɪŋ
hostility;hɑˈstɪləti
upwards;ˈəpwərdz
thief;θif
tribute;ˈtrɪbjut
metropolitan;ˌmɛtrəˈpɑlətən
besides;ˌbiˈsaɪdz
walking;ˈwɔkɪŋ
faculty;ˈfækəlti
surgeon;ˈsərʤɪn
assemble;əˈsɛmbəl
Greece;gris
debut;ˈdeɪbju
exclusion;ɪkˈskluʒən
exploration;ˌɛksplərˈeɪʃən
memorial;məˈmɔriəl
splendid;ˈsplɛndɪd
pardon;ˈpɑrdən
pity;ˈpɪti
stamp;stæmp
advisory;ædˈvaɪzəri
operational;ˌɑpərˈeɪʃənəl
midland;ˈmɪˌdlænd
socialism;ˈsoʊʃəˌlɪzəm
fascinating;ˈfæsəˌneɪtɪŋ
solely;ˈsoʊəli
surrounding;sərˈaʊndɪŋ
virgin;ˈvərʤɪn
dismissal;dɪsˈmɪsəl
disappointment;ˌdɪsəˈpɔɪntmənt
ideological;ˌaɪdiəˈlɑʤɪkəl
limb;lɪm
primitive;ˈprɪmɪtɪv
terminal;ˈtərmənəl
orange;ˈɔrɪnʤ
bronze;brɑnz
technological;ˌtɛknəˈlɑʤɪkəl
geography;ʤiˈɑgrəfi
embrace;ɪmˈbreɪs
conceal;kənˈsil
obliged;əˈblaɪʤd
deck;dɛk
contrary;ˈkɑntrɛri
explode;ɪkˈsploʊd
recipe;ˈrɛsəpi
sponsor;ˈspɑnsər
decrease;ˈdiˌkris
Hollywood;ˈhɑliˌwʊd
adjacent;əˈʤeɪsənt
deem;dim
peer;pɪr
owl;aʊl
accessible;ækˈsɛsəbəl
consistently;kənˈsɪstəntli
decorate;ˈdɛkərˌeɪt
happiness;ˈhæpinəs
tightly;ˈtaɪtli
beam;bim
legend;ˈlɛʤənd
arrow;ˈɛroʊ
Mexico;ˈmɛksəˌkoʊ
reservation;ˌrɛzərˈveɪʃən
reproduce;ˌriprəˈdus
slave;sleɪv
steadily;ˈstɛdəli
medal;ˈmɛdəl
grasp;græsp
ridge;rɪʤ
sanction;ˈsæŋkʃən
transmission;trænzˈmɪʃən
endorse;ɛnˈdɔrs
toe;toʊ
competence;ˈkɑmpətɪns
fold;foʊld
hostile;ˈhɑstəl
contemplate;ˈkɑntəmˌpleɪt
gay;geɪ
provincial;prəˈvɪnʃəl
coincide;ˌkoʊɪnˈsaɪd
fortunately;ˈfɔrʧənətli
tumour;tumour*
broadcasting;ˈbrɔdˌkæstɪŋ
horrible;ˈhɔrəbəl
keeper;ˈkipər
peaceful;ˈpisfəl
poster;ˈpoʊstər
inhabitant;ˌɪnˈhæbɪtənt
respondent;rɪˈspɑndənt
blanket;ˈblæŋkɪt
commerce;ˈkɑmərs
dolphin;ˈdɑlfən
geographical;ˌʤiəˈgræfɪkəl
trophy;ˈtroʊfi
handsome;ˈhænsəm
derby;ˈdərbi
drain;dreɪn
dynamic;daɪˈnæmɪk
sauce;sɔs
stitch;stɪʧ
supermarket;ˈsupərˌmɑrkɪt
contractor;ˈkɑnˌtræktər
elite;ɪˈlit
breakdown;ˈbreɪkˌdaʊn
isolated;ˈaɪsəˌleɪtɪd
super;ˈsupər
flash;flæʃ
chaos;keɪɑs
ad;æd
frustration;frəˈstreɪʃən
coffin;ˈkɔfɪn
economist;ɪˈkɑnəmɪst
script;skrɪpt
impressed;ˌɪmˈprɛst
predecessor;ˈprɛdəˌsɛsər
verdict;ˈvərdɪkt
workforce;ˈwərkˌfɔrs
indirect;ˌɪndərˈɛkt
forthcoming;ˈfɔrθˈkəmɪŋ
broadly;ˈbrɔdli
recruitment;rɪˈkrutmənt
sue;su
precious;ˈprɛʃəs
publicly;ˈpəblɪkli
adoption;əˈdɑpʃən
eve;iv
founder;ˈfaʊndər
notable;ˈnoʊtəbəl
undertaking;ˈəndərˌteɪkɪŋ
dining;ˈdaɪnɪŋ
utility;juˈtɪləti
determined;dɪˈtərmənd
nowadays;ˈnaʊəˌdeɪz
scarcely;ˈskɛrsli
correspondence;ˌkɔrəˈspɑndəns
biscuit;ˈbɪskət
blade;bleɪd
container;kənˈteɪnər
classify;ˈklæsəˌfaɪ
confess;kənˈfɛs
electron;ˌɪˈlɛktrɑn
flood;fləd
freely;ˈfrili
atom;ˈætəm
ruler;ˈrulər
fitness;ˈfɪtnəs
antibody;ˈæntɪˌbɑdi
chin;ʧɪn
downstairs;ˈdaʊnˈstɛrz
Holland;ˈhɑlənd
barn;bɑrn
definite;ˈdɛfənət
rally;ˈræli
cab;kæb
marshall;ˈmɑrʃəl
evil;ˈivəl
excited;ɪkˈsaɪtɪd
formulate;ˈfɔrmjəˌleɪt
smart;smɑrt
unfortunate;ənˈfɔrʧənət
dump;dəmp
conjunction;kənˈʤəŋkʃən
shield;ʃild
exam;ɪgˈzæm
hitherto;ˈhɪˌðərˈtu
nonsense;ˈnɑnsɛns
prediction;priˈdɪkʃən
hut;hət
terror;ˈtɛrər
wisdom;ˈwɪzdəm
boring;ˈbɔrɪŋ
execution;ˌɛksəˈkjuʃən
workstation;ˈwərkˌsteɪʃən
collar;ˈkɑlər
prevention;priˈvɛnʃən
advertise;ˈædvərˌtaɪz
sleeve;sliv
prey;preɪ
referendum;ˌrɛfərˈɛndəm
cooking;ˈkʊkɪŋ
submission;səbˈmɪʃən
neutral;ˈnutrəl
artistic;ɑrˈtɪstɪk
wealthy;ˈwɛlθi
pie;paɪ
seal;sil
circulation;ˈsərkjəˌleɪʃən
helicopter;ˈhɛlɪˌkɑptər
magnetic;mægˈnɛtɪk
regardless;rəˈgɑrdləs
cling;klɪŋ
cutting;ˈkətɪŋ
endless;ˈɛndləs
equality;ɪkˈwɑləti
scatter;ˈskætər
invariably;ˌɪnˈvɛriəbli
lively;ˈlaɪvli
suspension;səˈspɛnʃən
grandfather;ˈgrænˌfɑðər
hedge;hɛʤ
prejudice;ˈprɛʤədɪs
candle;ˈkændəl
oven;ˈəvən
hazard;ˈhæzərd
impress;ˌɪmˈprɛs
comedy;ˈkɑmədi
miracle;ˈmɪrəkəl
Norway;ˈnɔrˌweɪ
petition;pəˈtɪʃən
affection;əˈfɛkʃən
shelter;ˈʃɛltər
handling;ˈhændəlɪŋ
instantly;ˈɪnstəntli
Switzerland;sˈwɪtsərlənd
alteration;ˌɔltərˈeɪʃən
dispose;dɪˈspoʊz
mature;məˈʧʊr
tile;taɪl
commence;kəˈmɛns
differently;ˈdɪfərˈɛntli
tempt;tɛmpt
vanish;ˈvænɪʃ
drum;drəm
signature;ˈsɪgnəʧər
bureaucracy;bjʊˈrɑkrəsi
ambitious;æmˈbɪʃəs
dramatically;drəˈmætɪkəli
elbow;ˈɛlˌboʊ
ham;hæm
liquid;ˈlɪkwɪd
segment;ˌsɛgˈmɛnt
verbal;ˈvərbəl
terrorist;ˈtɛrərɪst
bloke;bloʊk
brass;bræs
desktop;ˈdɛskˌtɑp
legitimate;ləˈʤɪtəmət
dissolve;dɪˈzɑlv
defect;ˈdifɛkt
drunk;drəŋk
enclose;ɪnˈkloʊz
portion;ˈpɔrʃən
washing;ˈwɑʃɪŋ
well-known;ˈwɛlˈnoʊn
nut;nət
awkward;ˈɔkwərd
ladder;ˈlædər
pump;pəmp
suite;swit
discharge;ˈdɪsˌʧɑrʤ
bow;boʊ
drawer;drɔr
embassy;ˈɛmbəsi
socially;ˈsoʊʃəli
stiff;stɪf
Brussels;ˈbrəsəlz
commodity;kəˈmɑdəti
vein;veɪn
straw;strɔ
composer;kəmˈpoʊzər
disturbance;dɪˈstərbəns
elephant;ˈɛləfənt
empirical;ˌɛmˈpɪrɪkəl
beef;bif
supplement;ˌsəpləˈmɛnt
abortion;əˈbɔrʃən
certainty;ˈsərtənti
odds;ɑdz
marble;ˈmɑrbəl
praise;preɪz
actively;ˈæktɪvli
plea;pli
tent;tɛnt
voting;ˈvoʊtɪŋ
colonial;kəˈloʊniəl
sympathetic;ˌsɪmpəˈθɛtɪk
log;lɔg
basin;ˈbeɪsən
lap;læp
electronics;ˌɪˌlɛkˈtrɑnɪks
regiment;ˈrɛʤəmənt
encouragement;ɛnˈkərɪʤmənt
erect;ɪˈrɛkt
lounge;laʊnʤ
tobacco;təˈbæˌkoʊ
administrator;ədˈmɪnɪˌstreɪtər
creep;krip
destination;ˌdɛstɪˈneɪʃən
handicap;ˈhændiˌkæp
qualified;kˈwɑləˌfaɪd
contradiction;ˌkɑntrəˈdɪkʃən
distress;dɪˈstrɛs
pulse;pəls
ulcer;ˈəlsər
ballet;bæˈleɪ
runner;ˈrənər
fist;fɪst
wolf;wʊlf
Netherlands;ˈnɛðərləndz
custody;ˈkəstədi
halt;hɔlt
seldom;ˈsɛldəm
supper;ˈsəpər
auction;ˈɔkʃən
shallow;ˈʃæloʊ
depict;dɪˈpɪkt
integrity;ˌɪnˈtɛgrəti
added;ˈædɪd
naval;ˈneɪvəl
tomato;təˈmɑˌtoʊ
remarkably;rɪˈmɑrkəbli
manual;ˈmænjuəl
mining;ˈmaɪnɪŋ
restraint;rɪˈstreɪnt
tourism;ˈtʊˌrɪzəm
favourable;favourable*
mid;mɪd
mobility;moʊˈbɪlɪti
rejection;rɪˈʤɛkʃən
rightly;ˈraɪtli
shared;ʃɛrd
polish;ˈpɑlɪʃ
Hungary;ˈhəŋgəri
takeover;ˈteɪˌkoʊvər
charm;ʧɑrm
lump;ləmp
quid;kwɪd
seventh;ˈsɛvənθ
worthwhile;ˈwərθˈwaɪl
bowel;baʊəl
depressed;dɪˈprɛst
drinking;ˈdrɪŋkɪŋ
imprisonment;ˌɪmˈprɪzənmənt
absent;ˈæbsənt
reportedly;rɪˈpɔrtədli
mask;mæsk
thigh;θaɪ
academy;əˈkædəmi
smash;smæʃ
ferry;ˈfɛri
cluster;ˈkləstər
zero;ˈziroʊ
marsh;mɑrʃ
maturity;məˈʧʊrəti
reduced;rɪˈdust
precede;prɪˈsid
vague;veɪg
originate;ərˈɪʤəˌneɪt
referee;ˌrɛfərˈi
valuation;væljuˈeɪʃən
handful;ˈhændˌfʊl
honey;ˈhəni
goodness;ˈgʊdnɪs
corruption;kərˈəpʃən
clarify;ˈklɛrəˌfaɪ
racial;ˈreɪʃəl
profound;proʊˈfaʊnd
developed;dɪˈvɛləpt
inequality;ˌɪnɪkˈwɑləti
banker;ˈbæŋkər
arsenal;ˈɑrsənəl
shadows;ˈʃæˌdoʊz
faction;ˈfækʃən
fortnight;ˈfɔrtˌnaɪt
spine;spaɪn
treasure;ˈtrɛʒər
amend;əˈmɛnd
heath;hiθ
lodge;lɑʤ
evidently;ˈɛvədəntli
inspect;ˌɪnˈspɛkt
selected;səˈlɛktɪd
coastal;ˈkoʊstəl
parking;ˈpɑrkɪŋ
salmon;ˈsæmən
taxpayer;ˈtækˌspeɪər
tighten;ˈtaɪtən
diesel;ˈdizəl
ritual;ˈrɪʧuəl
thereafter;ðɛˈræftər
Canadian;kəˈneɪdiən
habitat;ˈhæbəˌtæt
interference;ˌɪnərˈfɪrəns
compensate;ˈkɑmpənˌseɪt
corresponding;ˌkɔrəˈspɑndɪŋ
grandmother;ˈgrændˌməðər
squadron;skˈwɑdrən
ankle;ˈæŋkəl
graph;græf
powder;ˈpaʊdər
conscience;ˈkɑnʃəns
fossil;ˈfɑsəl
lecturer;ˈlɛkʧərər
migration;maɪˈgreɪʃən
missing;ˈmɪsɪŋ
extended;ɪkˈstɛndɪd
slice;slaɪs
booking;ˈbʊkɪŋ
enthusiastic;ɪnˌθuziˈæstɪk
feminist;ˈfɛmənɪst
relieve;rɪˈliv
diversity;dɪˈvərsɪti
spoil;spɔɪl
applicable;ˈæpləkəbəl
soap;soʊp
circulate;ˈsərkjəˌleɪt
bacon;ˈbeɪkən
remains;rɪˈmeɪnz
rigid;ˈrɪʤɪd
barrel;ˈbɛrəl
planned;plænd
decision-making;dɪˈsɪʒənˌmeɪkɪŋ
soup;sup
expedition;ˌɛkspəˈdɪʃən
fare;fɛr
making;ˈmeɪkɪŋ
yacht;jɑt
accurately;ˈækjərətli
crude;krud
dioxide;daɪˈɑkˌsaɪd
suffering;ˈsəfərɪŋ
monk;məŋk
quota;kˈwoʊtə
trail;treɪl
bacterium;bækˈtɪriəm
breeze;briz
characterise;characterise*
tremble;ˈtrɛmbəl
revelation;ˌrɛvəˈleɪʃən
widen;ˈwaɪdən
activate;ˈæktəˌveɪt
collaboration;kəˌlæbərˈeɪʃən
onwards;ˈɑnwərdz
shocked;ʃɑkt
stem;stɛm
wrist;rɪst
manufacture;ˌmænjəˈfækʧər
punch;pənʧ
comparative;kəmˈpærətɪv
highway;ˈhaɪˌweɪ
melt;mɛlt
immense;ˌɪˈmɛns
motorway;motorway*
protocol;ˈproʊtəˌkɔl
salad;ˈsæləd
covenant;ˈkəvənənt
dancer;ˈdænsər
honestly;ˈɑnəstli
peculiar;pɪˈkjuljər
sexuality;ˌsɛkʃuˈæləti
beneficial;ˌbɛnəˈfɪʃəl
grief;grif
pin;pɪn
relaxed;rɪˈlækst
bold;boʊld
psychologist;saɪˈkɑləʤəst
ambassador;æmˈbæsədər
Swiss;swɪs
verb;vərb
headline;ˈhɛˌdlaɪn
outlet;ˈaʊˌtlɛt
waist;weɪst
whoever;huˈɛvər
albeit;ɔlˈbiɪt
diminish;dɪˈmɪnɪʃ
substitute;ˈsəbstəˌtut
enquire;ɪnkˈwaɪər
genuinely;ˈʤɛnjuˌaɪnli
independently;ˌɪndɪˈpɛndəntli
layout;leɪaʊt
inspiration;ˌɪnspərˈeɪʃən
pencil;ˈpɛnsəl
weaken;ˈwikən
cruel;kruəl
minimal;ˈmɪnəməl
resulting;rɪˈzəltɪŋ
stall;stɔl
obstacle;ˈɑbstəkəl
ugly;ˈəgli
mobile;ˈmoʊbəl
plunge;plənʤ
summon;ˈsəmən
transmit;trænzˈmɪt
compile;kəmˈpaɪl
dilemma;dɪˈlɛmə
practically;ˈpræktɪkəli
injection;ˌɪnˈʤɛkʃən
registered;ˈrɛʤɪstərd
rug;rəg
allied;ˈæˌlaɪd
dreadful;ˈdrɛdfəl
entertain;ˌɛnərˈteɪn
productive;pərˈdəktɪv
shed;ʃɛd
suppress;səˈprɛs
continuity;ˌkɑntəˈnuəti
retailer;ˈriˌteɪlər
revision;riˈvɪʒən
dealing;ˈdilɪŋ
bucket;ˈbəkɪt
depart;dɪˈpɑrt
passive;ˈpæsɪv
shepherd;ˈʃɛpərd
kilometre;ˌkɪˈlɔˌmətər
neglect;nɪˈglɛkt
manuscript;ˈmænjəˌskrɪpt
bat;bæt
bias;baɪəs
diameter;daɪˈæmətər
lawn;lɔn
tyre;taɪər
eager;ˈigər
butler;ˈbətlər
