word;phon
symbolic;sɪmˈbɑlɪk
Belgium;ˈbɛlʤəm
entail;ɛnˈteɪl
moderate;ˈmɑdərˌeɪt
validity;vəˈlɪdɪti
porter;ˈpɔrtər
statue;ˈstæˌʧu
compact;ˈkɑmpækt
fatal;ˈfeɪtəl
frontier;frənˈtɪr
viewer;vjuər
arouse;əraʊz
clergy;ˈklərʤi
Denmark;ˈdɛnˌmɑrk
tuck;tək
decoration;ˌdɛkərˈeɪʃən
driving;ˈdraɪvɪŋ
librarian;laɪˈbrɛˌriən
occurrence;əˈkərəns
timetable;ˈtaɪmˌteɪbəl
wicket;ˈwɪkət
enforcement;ɛnˈfɔrsmənt
meantime;ˈminˌtaɪm
neighbouring;ˈneɪbərɪŋ
monument;ˈmɑnjəmənt
gospel;ˈgɔspəl
profitable;ˈprɑfətəbəl
lifestyle;ˈlaɪfˌstaɪl
molecular;məˈlɛkjələr
worship;ˈwərʃɪp
commentator;ˈkɑmənˌteɪtər
thumb;θəm
privatisation;ˈpraɪvətəˈzeɪʃən
rear;rɪr
donation;doʊˈneɪʃən
dwelling;dˈwɛlɪŋ
lemon;ˈlɛmən
managerial;ˌmænɪˈʤɪriəl
telecommunication;ˌtɛləkəmˌjunɪˈkeɪʃən
turkish;ˈtərkɪʃ
girlfriend;ˈgərlˌfrɛnd
embark;ɪmˈbɑrk
predator;ˈprɛdətər
steward;stuərd
canvas;ˈkænvəs
learner;ˈlərnər
olympic;oʊˈlɪmpɪk
thrust;θrəst
charming;ˈʧɑrmɪŋ
drown;draʊn
irrelevant;ˌɪˈrɛləvənt
linear;ˈlɪniər
deprive;dɪˈpraɪv
eligible;ˈɛlɪʤəbəl
glove;gləv
heir;ɛr
insufficient;ˌɪnsəˈfɪʃənt
counselling;counselling*
popularity;ˌpɑpjəˈlɛrəti
sixties;ˈsɪkstiz
loyal;lɔɪəl
overwhelming;ˌoʊvərˈwɛlmɪŋ
uncomfortable;ənˈkəmfərtəbəl
configuration;kənˌfɪgjərˈeɪʃən
woodland;ˈwʊˌdlænd
warehouse;ˈwɛˌrhaʊs
probe;proʊb
revive;rɪˈvaɪv
distinguished;dɪˈstɪŋgwɪʃt
prospective;prəˈspɛktɪv
sufferer;ˈsəfərər
tribe;traɪb
fiscal;ˈfɪskəl
parental;pərˈɛntəl
serum;ˈsɪrəm
soccer;ˈsɑkər
bored;bɔrd
borrowing;ˈbɑroʊɪŋ
semantic;sɪˈmæntɪk
blank;blæŋk
forwards;ˈfɔrwərdz
swan;swɔn
printed;ˈprɪnɪd
manipulate;məˈnɪpjəˌleɪt
pence;pɛns
offering;ˈɔfərɪŋ
patent;ˈpætənt
diverse;dɪˈvərs
greater;ˈgreɪtər
brochure;broʊˈʃʊr
lordship;ˈlɔrdʃɪp
noble;ˈnoʊbəl
bang;bæŋ
reactor;riˈæktər
gardener;ˈgɑrdənər
loop;lup
appreciation;əˌpriʃiˈeɪʃən
bunch;bənʧ
importantly;ˌɪmˈpɔrtəntli
Vienna;viˈɛnə
whale;weɪl
harmony;ˈhɑrməni
spill;spɪl
beast;bist
continually;kənˈtɪnjuəli
senate;ˈsɛnɪt
supervise;ˈsupərˌvaɪz
inherent;ˌɪnˈhɛrənt
make-up;ˈmeɪˌkəp
tiger;ˈtaɪgər
vitamin;ˈvaɪtəmən
positively;ˈpɑzətɪvli
reassure;ˌriəˈʃʊr
suspicious;səˈspɪʃəs
forbid;fərˈbɪd
usage;ˈjusɪʤ
compliance;kəmˈplaɪəns
feedback;ˈfidˌbæk
selective;səˈlɛktɪv
node;noʊd
obey;oʊˈbeɪ
width;wɪdθ
elaborate;ɪˈlæbərˌeɪt
syndrome;ˈsɪnˌdroʊm
utterance;ˈətərəns
cage;keɪʤ
intermediate;ˌɪnərˈmidiɪt
varied;ˈvɛrid
Islamic;ˌɪzˈlɑmɪk
nonetheless;ˌnənðəˈlɛs
realm;rɛlm
convict;ˈkɑnvɪkt
embarrassment;ɪmˈbɛrəsmənt
caution;ˈkɔʃən
activist;ˈæktɪvɪst
cooperation;kˌwɔpərˈeɪʃən
rebuild;riˈbɪld
exemption;ɪgˈzɛmpʃən
calm;kɑm
dedicate;ˈdɛdəˌkeɪt
explicitly;ɪkˈsplɪsətli
ozone;ˈoʊˌzoʊn
philosophical;ˌfɪləˈsɑfɪkəl
archive;ˈɑrˌkaɪv
grid;grɪd
misery;ˈmɪzəri
mysterious;mɪˈstɪriəs
partially;ˈpɑrʃəli
nursing;ˈnərsɪŋ
outsider;aʊtˈsaɪdər
punish;ˈpənɪʃ
lid;lɪd
feather;ˈfɛðər
lab;læb
membrane;ˈmɛmˌbreɪn
exploitation;ˌɛkˌsplɔɪˈteɪʃən
characterize;ˈkɛrɪktərˌaɪz
promoter;prəˈmoʊtər
slam;slæm
trainee;ˈtreɪˈni
disagree;dɪsəˈgri
neatly;ˈnitli
calendar;ˈkæləndər
burning;ˈbərnɪŋ
dignity;ˈdɪgnəti
negligence;ˈnɛglɪʤəns
promising;ˈprɑməsɪŋ
laser;ˈleɪzər
printing;ˈprɪnɪŋ
textile;ˈtɛkˌstaɪl
Austria;ˈɔstriə
dependence;dɪˈpɛndəns
chat;ʧæt
invention;ˌɪnˈvɛnʃən
cabin;ˈkæbən
erosion;ɪˈroʊʒən
caravan;ˈkɛrəˌvæn
deliberate;dɪˈlɪbərˌeɪt
fitting;ˈfɪtɪŋ
vocabulary;voʊˈkæbjəˌlɛri
relaxation;ˌrilækˈseɪʃən
repeatedly;rɪˈpitɪdli
temper;ˈtɛmpər
tender;ˈtɛndər
aspiration;ˌæspərˈeɪʃən
fortunate;ˈfɔrʧənət
reproduction;ˌriprəˈdəkʃən
dictate;ˈdɪkˌteɪt
tablet;ˈtæblət
temporarily;ˌtɛmpərˈɛrəli
worthy;ˈwərði
aggression;əˈgrɛʃən
shooting;ˈʃutɪŋ
furious;fˈjʊriəs
inheritance;ˌɪnˈhɛrətəns
intent;ˌɪnˈtɛnt
protective;prəˈtɛktɪv
underline;ˈəndərˌlaɪn
cylinder;ˈsɪlɪndər
despair;dɪˈspɛr
eighth;eɪθ
fling;flɪŋ
eyebrow;ˈaɪˌbraʊ
sunshine;ˈsənˌʃaɪn
throne;θroʊn
actress;ˈæktrəs
brigade;brɪˈgeɪd
garment;ˈgɑrmənt
boyfriend;ˈbɔɪˌfrɛnd
surplus;ˈsərpləs
confer;kənˈfər
eating;ˈitɪŋ
misleading;mɪsˈlidɪŋ
quarry;kˈwɔri
useless;ˈjusləs
testament;ˈtɛstəmənt
hidden;ˈhɪdən
sacred;ˈseɪkrɪd
array;əreɪ
calcium;ˈkælsiəm
inclined;ˌɪnˈklaɪnd
minus;ˈmaɪnəs
deed;did
headmaster;ˈhɛdˈmæstər
solar;ˈsoʊlər
utterly;ˈətərli
arch;ɑrʧ
confuse;kənfˈjuz
regain;rɪˈgeɪn
unpleasant;ənˈplɛzənt
gravel;ˈgrævəl
prescribe;prəˈskraɪb
mathematical;ˌmæθəˈmætɪkəl
defensive;dɪˈfɛnsɪv
predominantly;ˌprɪˈdɑmənənˌtli
skull;skəl
architectural;ˌɑrkəˈtɛkʧərəl
betray;bɪˈtreɪ
bride;braɪd
dragon;ˈdrægən
guerrilla;gərˈɪlə
inappropriate;ˌɪnəˈproʊpriɪt
merge;mərʤ
contempt;kənˈtɛmpt
revival;rɪˈvaɪvəl
shaft;ʃæft
sponsorship;ˈspɑnsərˌʃɪp
booklet;ˈbʊklɪt
circular;ˈsərkjələr
divine;dɪˈvaɪn
referral;rɪˈfərəl
slim;slɪm
carol;ˈkɛrəl
trigger;ˈtrɪgər
ancestor;ˈænˌsɛstər
embarrassed;ɪmˈbɛrəst
motif;moʊˈtif
emergence;ˈimərʤəns
jeans;ʤinz
persistent;pərˈsɪstənt
attain;əˈteɪn
jewellery;jewellery*
reminder;riˈmaɪndər
controller;kənˈtroʊlər
enzyme;ˈɛnˌzaɪm
intake;ˈɪnˌteɪk
marker;ˈmɑrkər
temptation;tɛmˈteɪʃən
surroundings;sərˈaʊndɪŋz
broadcast;ˈbrɔdˌkæst
morality;ˌmɔˈræləˌti
selling;ˈsɛlɪŋ
spatial;ˈspeɪʃəl
stuck;stək
synthesis;ˈsɪnθəsəs
Santa;ˈsænə
scrutiny;ˈskrutəni
bee;bi
forehead;ˈfɔrhɛd
herb;ərb
illusion;ˌɪˈluʒən
accountability;əˈkaʊntəˌbɪlɪti
bargaining;ˈbɑrgɪnɪŋ
binding;ˈbaɪndɪŋ
lace;leɪs
proclaim;proʊˈkleɪm
chemist;ˈkɛmɪst
fusion;fˈjuʒən
worm;wərm
outlook;ˈaʊˌtlʊk
renew;rɪˈnu
fringe;frɪnʤ
unacceptable;ˌənækˈsɛptəbəl
competent;ˈkɑmpətɪnt
conform;kənˈfɔrm
toxic;ˈtɑksɪk
disclosure;dɪˈskloʊʒər
mammal;ˈmæməl
metaphor;ˈmɛtəfɔr
narrative;ˈnɛrətɪv
optimistic;ˌɑptɪˈmɪstɪk
inclusion;ˌɪnˈkluʒən
respective;rɪˈspɛktɪv
sack;sæk
intact;ˌɪnˈtækt
integral;ˈɪnəgrəl
onion;ˈənjən
mosaic;moʊˈzeɪɪk
bile;baɪl
bounce;baʊns
doubtful;ˈdaʊtfəl
embody;ɪmˈbɑdi
sunlight;ˈsənˌlaɪt
toss;tɔs
sickness;ˈsɪknəs
beautifully;ˈbjutəfli
compel;kəmˈpɛl
easier;ˈiziər
exert;ɪgˈzərt
sovereignty;ˈsɑvrənti
parcel;ˈpɑrsəl
towel;taʊəl
confrontation;ˌkɑnfrənˈteɪʃən
fertility;fərˈtɪlɪti
legacy;ˈlɛgəsi
permanently;ˈpərmɑˌnɛnˌtli
convincing;kənˈvɪnsɪŋ
follower;ˈfɑloʊər
inhibit;ˌɪnˈhɪbət
max;mæks
recorder;rɪˈkɔrdər
documentation;ˌdɑkjəmɛnˈteɪʃən
foreigner;ˈfɔrənər
gravity;ˈgrævɪti
amateur;ˈæməˌʧər
crush;krəʃ
devoted;dɪˈvoʊtɪd
exile;ˈɛkˌsaɪl
redundant;rɪˈdəndənt
smoking;sˈmoʊkɪŋ
specified;ˈspɛsəˌfaɪd
backing;ˈbækɪŋ
cognitive;ˈkɑgnɪtɪv
invisible;ˌɪnˈvɪzəbəl
motivate;ˈmoʊtəˌveɪt
orientation;ˌɔriɛnˈteɪʃən
thread;θrɛd
bullet;ˈbʊlət
congregation;ˌkɑŋgrəˈgeɪʃən
humanity;juˈmænɪti
philosopher;fəˈlɑsəfər
regulatory;ˈrɛgjələˌtɔri
tragic;ˈtræʤɪk
portray;pɔrˈtreɪ
reconstruction;ˌrikənˈstrəkʃən
boxing;ˈbɑksɪŋ
decisive;dɪˈsaɪsɪv
hydrogen;ˈhaɪdrəʤən
incredible;ˌɪnˈkrɛdəbəl
complication;ˌkɑmpləˈkeɪʃən
crossing;ˈkrɔsɪŋ
openly;ˈoʊpənli
snake;sneɪk
choir;kwaɪər
corn;kɔrn
knot;nɑt
census;ˈsɛnsəs
mistress;ˈmɪstrəs
boast;boʊst
territorial;ˌtɛrɪˈtɔriəl
awake;əˈweɪk
multiply;ˈməltəˌplaɪ
hampshire;ˈhæmʃər
horizontal;ˌhɔrəˈzɑntəl
inland;ˈɪnˌlænd
seemingly;ˈsimɪŋli
mist;mɪst
bargain;ˈbɑrgɪn
planner;ˈplænər
likelihood;ˈlaɪkliˌhʊd
rage;reɪʤ
privately;ˈpraɪvətli
texture;ˈtɛksʧər
Korean;ˌkɔˈriən
locomotive;ˌloʊkəˈmoʊtɪv
probable;ˈprɑbəbəl
adverse;ˌædˈvərs
fame;feɪm
appraisal;əˈpreɪzəl
bass;bæs
apology;əˈpɑləˌʤi
baron;ˈbɛrən
dislike;dɪsˈlaɪk
respectable;rɪˈspɛktəbəl
cleaning;ˈklinɪŋ
divert;dɪˈvərt
jail;ʤeɪl
willingness;ˈwɪlɪŋnəs
cheer;ʧɪr
gathering;ˈgæðərɪŋ
grouping;ˈgrupɪŋ
likewise;ˈlaɪkˌwaɪz
queue;kju
ideally;aɪˈdili
civilian;səˈvɪljən
comparatively;kəmˈpærətɪvˌli
outbreak;ˈaʊtˌbreɪk
penetrate;ˈpɛnəˌtreɪt
precedent;ˈprɛsɪdənt
parker;ˈpɑrkər
presidency;ˈprɛzɪdənsi
boil;bɔɪl
bolt;boʊlt
prevail;prɪˈveɪl
revise;rɪˈvaɪz
precision;priˈsɪʒən
swiftly;sˈwɪftli
confirmation;ˌkɑnfərˈmeɪʃən
mechanic;mɪˈkænɪk
seventeenth;ˈsɛvənˈtinθ
gothic;ˈgɑθɪk
frighten;ˈfraɪtən
rip;rɪp
worldwide;ˈwərldˈwaɪd
lengthy;ˈlɛŋθi
summarise;summarise*
dancing;ˈdænsɪŋ
jazz;ʤæz
orthodox;ˈɔrθəˌdɑks
patron;ˈpeɪtrən
terribly;ˈtɛrəbli
toward;təˈwɔrd
yarn;jɑrn
polymer;ˈpɑləmər
provider;prəˈvaɪdər
specialise;specialise*
sock;sɑk
differentiate;ˌdɪfərˈɛnʧiˌeɪt
Romania;roʊˈmeɪniə
surveyor;ˈsərˌveɪər
costly;ˈkɔstli
passing;ˈpæsɪŋ
overnight;ˈoʊvərˈnaɪt
pact;pækt
static;ˈstætɪk
clutch;kləʧ
viewpoint;vˈjuˌpɔɪnt
compatible;kəmˈpætəbəl
goat;goʊt
accumulate;əˈkjumjəˌleɪt
abruptly;əˈbrəptli
causal;ˈkɔzəl
cleaner;ˈklinər
disagreement;dɪsəˈgrimənt
valve;vælv
abolition;ˌæbəˈlɪʃən
alike;əˈlaɪk
patience;ˈpeɪʃəns
presume;prɪˈzum
implicit;ˌɪmˈplɪsət
instant;ˈɪnstənt
reporting;rɪˈpɔrtɪŋ
wit;wɪt
scan;skæn
sketch;skɛʧ
tolerate;ˈtɑlərˌeɪt
jersey;ˈʤərzi
pill;pɪl
telegraph;ˈtɛləˌgræf
unionist;ˈjunjənəst
hammer;ˈhæmər
pepper;ˈpɛpər
amnesty;ˈæmnəsti
dip;dɪp
spectacle;ˈspɛktəkəl
alert;əˈlərt
aesthetic;ɛsˈθɛtɪk
old-fashioned;ˌoʊldˈfæʃənd
theology;θiˈɑləʤi
aggregate;ˈægrəgət
parade;pəreɪd
solo;ˈsoʊˌloʊ
surrender;sərˈɛndər
dual;duəl
subscription;səbˈskrɪpʃən
alpha;ˈælfə
fur;fər
subjective;səˈbʤɛktɪv
pine;paɪn
scratch;skræʧ
cart;kɑrt
spectator;ˈspɛkteɪtər
recipient;rɪˈsɪpiənt
weep;wip
adaptation;ˌædəpˈteɪʃən
butterfly;ˈbətərˌflaɪ
miserable;ˈmɪzərəbəl
adequately;ˈædəkwɪtli
surviving;sərˈvaɪvɪŋ
exhaust;ɪgˈzɔst
fond;fɑnd
protestant;ˈprɑtəstənt
repayment;riˈpeɪmənt
unaware;ˌənəˈwɛr
fantastic;fænˈtæstɪk
pronounce;prəˈnaʊns
keyboard;ˈkiˌbɔrd
unconscious;ˌənˈkɑnʃəs
curiosity;ˌkjʊriˈɑsəti
legally;ˈligəli
relieved;rɪˈlivd
landowner;ˈlænˌdoʊnər
threshold;θˈrɛˌʃoʊld
coventry;ˈkəvəntri
electorate;ɪˈlɛktərət
mercury;ˈmərkjəri
locality;loʊˈkæləti
repay;riˈpeɪ
terminate;ˈtərməˌneɪt
propaganda;ˌprɑpəˈgændə
renaissance;ˌrɛnəˈsɑns
discourage;dɪˈskərɪʤ
tenth;tɛnθ
costume;ˈkɑstum
ethical;ˈɛθɪkəl
fever;ˈfivər
photography;fəˈtɑgrəfi
placement;ˈpleɪsmənt
conspiracy;kənˈspɪrəsi
quit;kwɪt
sailor;ˈseɪlər
shiver;ˈʃɪvər
jointly;ˈʤɔɪntli
accusation;ˌækjəˈzeɪʃən
designate;ˈdɛzɪgˌneɪt
headache;ˈhɛˌdeɪk
sincerely;sɪnˈsɪrli
trunk;trəŋk
anonymous;əˈnɑnəməs
fashionable;ˈfæʃənəbəl
mercy;ˈmərsi
exotic;ɪgˈzɑtɪk
preservation;ˌprɛzərˈveɪʃən
rib;rɪb
snatch;snæʧ
hostage;ˈhɑstɪʤ
ignorance;ˈɪgnərəns
impulse;ˌɪmˈpəls
steer;stɪr
brow;braʊ
hay;heɪ
prosperity;prɑˈspɛrəti
quotation;kwoʊˈteɪʃən
suburb;ˈsəbərb
assertion;əˈsərʃən
large-scale;ˈlɑrʤˌskeɪl
maid;meɪd
polite;pəˈlaɪt
salvation;sælˈveɪʃən
teenage;ˈtiˌneɪʤ
apparatus;ˌæpərˈætəs
disastrous;dɪˈzæstrəs
solidarity;ˌsɑləˈdɛrəti
listener;ˈlɪsənər
insure;ˌɪnˈʃʊr
yell;jɛl
arena;ərˈinə
autonomous;ɔˈtɑnəməs
pad;pæd
trent;trɛnt
bicycle;ˈbaɪsɪkəl
omit;oʊˈmɪt
preach;priʧ
deadline;ˈdɛˌdlaɪn
exit;ˈɛksət
supervisor;ˈsupərˌvaɪzər
underground;ˈəndərˌgraʊnd
ballot;ˈbælət
performer;pərˈfɔrmər
query;kˈwiri
cautious;ˈkɔʃəs
dominance;ˈdɑmənəns
formulation;ˌfɔrmjəˈleɪʃən
scholarship;ˈskɑlərˌʃɪp
warrior;ˈwɔrjər
confidential;ˌkɑnfəˈdɛnʃəl
folly;ˈfɑli
hunger;ˈhəŋgər
balcony;ˈbælkəni
cure;kjʊr
foolish;ˈfulɪʃ
purple;ˈpərpəl
atomic;əˈtɑmɪk
bankruptcy;ˈbæŋkrəptsi
colourful;colourful*
scared;skɛrd
curl;kərl
delicious;dɪˈlɪʃəs
ending;ˈɛndɪŋ
inability;ˌɪnəˈbɪlɪti
racism;ˈreɪˌsɪzəm
thorough;θəroʊ
annually;ˈænjuəli
outfit;ˈaʊtˌfɪt
survivor;sərˈvaɪvər
courtesy;ˈkərtəsi
individually;ˌɪndɪˈvɪʤəli
prosecute;ˈprɑsəˌkjut
sediment;ˈsɛdəmənt
silently;ˈsaɪləntli
efficiently;ɪˈfɪʃəntli
injured;ˈɪnʤərd
cheerful;ˈʧɪrfəl
Portugal;ˈpɔrʧəgəl
reservoir;ˈrɛzəvˌwɑr
stool;stul
cherry;ˈʧɛri
drill;drɪl
genius;ˈʤinjəs
shah;ʃɑ
analogy;əˈnæləʤi
apologise;əˈpɑləˌʤaɪz
projection;prɑˈʤɛkʃən
balanced;ˈbælənst
fury;fˈjʊri
unchanged;ənˈʧeɪnʤd
frozen;ˈfroʊzən
immigration;ˌɪməˈgreɪʃən
bomber;ˈbɑmər
coherent;koʊˈhɪrənt
investigator;ˌɪnˈvɛstəˌgeɪtər
majesty;ˈmæʤəsti
harvest;ˈhɑrvəst
luxury;ˈləgʒəri
stadium;ˈsteɪdiəm
glorious;ˈglɔriəs
psychiatric;ˌsaɪkiˈætrɪk
biology;baɪˈɑləʤi
gasp;gæsp
lexical;ˈlɛksɪkəl
scent;sɛnt
counsel;ˈkaʊnsəl
dying;daɪɪŋ
renewal;rɪˈnuəl
endure;ɪnˈdʊr
evolutionary;ˌɛvəˈluʃəˌnɛri
disciplinary;ˈdɪsəpləˌnɛri
monkey;ˈməŋki
wardrobe;ˈwɔrˌdroʊb
arbitrary;ˈɑrbɪˌtrɛri
crawl;krɔl
Chicago;ʃəˈkɑˌgoʊ
frost;frɔst
insider;ˌɪnˈsaɪdər
mainframe;ˈmeɪnˌfreɪm
deficiency;dɪˈfɪʃənsi
memorandum;ˌmɛmərˈændəm
weave;wiv
doll;dɑl
broker;ˈbroʊkər
pony;ˈpoʊˌni
rising;ˈraɪzɪŋ
romance;ˈroʊmæns
delightful;dɪˈlaɪtfəl
amid;əˈmɪd
accelerate;ækˈsɛlərˌeɪt
descent;dɪˈsɛnt
fisherman;ˈfɪʃərˌmæn
pudding;ˈpʊdɪŋ
sporting;ˈspɔrtɪŋ
warrant;ˈwɔrənt
calf;kæf
cassette;kəˈsɛt
donor;ˈdoʊnər
haul;hɔl
lobby;ˈlɑbi
sweat;swɛt
greenhouse;ˈgrinˌhaʊs
accused;əˈkjuzd
bombing;ˈbɑmɪŋ
homeless;ˈhoʊmləs
ambiguity;ˌæmbɪˈgjuəti
hood;hʊd
programming;ˈproʊˌgræmɪŋ
sacrifice;ˈsækrəˌfaɪs
bless;blɛs
clarity;ˈklɛrɪti
torch;tɔrʧ
glimpse;glɪmps
resentment;rɪˈzɛntmənt
sentiment;ˈsɛnəmənt
liaison;liˈeɪˌzɑn
intimate;ˈɪnɪmət
islands;ˈaɪləndz
weird;wɪrd
formidable;ˌfɔrˈmɪdəbəl
shy;ʃaɪ
variant;ˈvɛriənt
copyright;ˈkɑpiˌraɪt
gradual;ˈgræʤuəl
flour;flaʊər
rebellion;rɪˈbɛljən
retired;rɪˈtaɪrd
preferred;prɪˈfərd
methodology;ˌmɛθəˈdɑləʤi
passport;ˈpæˌspɔrt
worrying;ˈwəriɪŋ
agreed;əˈgrid
bin;bɪn
dive;daɪv
furnish;ˈfərnɪʃ
grim;grɪm
outdoor;ˈaʊtˌdɔr
postpone;poʊstˈpoʊn
stride;straɪd
bladder;ˈblædər
ego;ˈigoʊ
rainbow;ˈreɪnˌboʊ
velocity;vəˈlɑsəti
coming;ˈkəmɪŋ
default;dɪˈfɔlt
patrol;pəˈtroʊl
co-ordinate;co-ordinate*
renewed;rɪˈnud
aluminium;ˌæˈljumɪnəm
bitterly;ˈbɪtərli
decree;dɪˈkri
exclaim;ɪkˈskleɪm
chosen;ˈʧoʊzən
murderer;ˈmərdərər
ruin;ruɪn
sofa;ˈsoʊfə
allegedly;əˈlɛʤədli
governing;ˈgəvərnɪŋ
pledge;plɛʤ
angrily;ˈæŋgrəli
bowler;ˈboʊlər
indirectly;ˌɪndərˈɛkˌtli
inflict;ˌɪnˈflɪkt
vocational;voʊˈkeɪʃənəl
axis;ˈæksəs
burial;ˈbɛriəl
newcomer;ˈnuˌkəmər
lieutenant;luˈtɛnənt
meadow;ˈmɛˌdoʊ
hatred;ˈheɪtrəd
mainland;ˈmeɪnˌlænd
repetition;ˌrɛpəˈtɪʃən
revenge;riˈvɛnʤ
ashamed;əˈʃeɪmd
flock;flɑk
injunction;ˌɪnˈʤəŋʃən
ion;aɪən
pillow;ˈpɪloʊ
brake;breɪk
dressing;ˈdrɛsɪŋ
organisational;organisational*
triangle;ˈtraɪˌæŋgəl
handicapped;ˈhændiˌkæpt
hemisphere;ˈhɛmɪsˌfɪr
incidentally;ˌɪnsɪˈdɛntəli
privacy;ˈpraɪvəsi
cult;kəlt
enjoyment;ˌɛnˈʤɔɪmənt
gray;greɪ
skipper;ˈskɪpər
wicked;ˈwɪkəd
monarchy;ˈmɑnɑrki
semi-final;semi-final*
sniff;snɪf
appetite;ˈæpəˌtaɪt
bracket;ˈbrækɪt
nuisance;ˈnusəns
vegetation;ˌvɛʤəˈteɪʃən